t,I0-5,I5-10,I10-15,I15-20,I20-25,I25-30,I30-35,I35-40,I40-45,I45-50,I50-55,I55-60,I60-65,I65-70,I70-75,I75-80,I80-85,C0-5,C5-10,C10-15,C15-20,C20-25,C25-30,C30-35,C35-40,C40-45,C45-50,C50-55,C55-60,C60-65,C65-70,C70-75,C75-80,C80-85,D0-5,D5-10,D10-15,D15-20,D20-25,D25-30,D30-35,D35-40,D40-45,D45-50,D50-55,D55-60,D60-65,D65-70,D70-75,D75-80,D80-85,DC0-5,DC5-10,DC10-15,DC15-20,DC20-25,DC25-30,DC30-35,DC35-40,DC40-45,DC45-50,DC50-55,DC55-60,DC60-65,DC65-70,DC70-75,DC75-80,DC80-85,ETU0-5,ETU5-10,ETU10-15,ETU15-20,ETU20-25,ETU25-30,ETU30-35,ETU35-40,ETU40-45,ETU45-50,ETU50-55,ETU55-60,ETU60-65,ETU65-70,ETU70-75,ETU75-80,ETU80-85,H0-5,H5-10,H10-15,H15-20,H20-25,H25-30,H30-35,H35-40,H40-45,H45-50,H50-55,H55-60,H60-65,H65-70,H70-75,H75-80,H80-85,V0-5,V5-10,V10-15,V15-20,V20-25,V25-30,V30-35,V35-40,V40-45,V45-50,V50-55,V55-60,V60-65,V65-70,V70-75,V75-80,V80-85
619,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,19,37,27,31,37,21,15,19,23,9,13,7,5,3,2,1,1,19,37,26,30,37,21,15,18,23,9,13,7,5,3,2,1,1,26,40,20,28,38,20,12,24,24,10,10,2,6,4,4,0,2,13,31,20,25,27,16,15,15,15,8,10,4,3,1,2,1,1,12,26,19,20,25,15,13,14,15,7,8,3,3,0,1,1,1,0,1,0,3,2,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
